Files,Words,Vocabulary_size
3022,2183754,155232
3023,2184013,155237
3024,2184998,155272
3025,2185487,155318
3026,2185864,155323
3027,2186240,155345
3028,2188182,155438
3029,2188442,155441
3030,2188679,155443
3031,2189285,155459
3032,2190433,155535
3033,2190749,155542
3034,2191297,155547
3035,2191929,155569
3036,2192696,155605
3037,2192909,155607
3038,2193616,155640
3039,2194067,155669
3040,2194414,155681
3041,2194590,155685
3042,2195538,155722
3043,2195762,155729
3044,2196036,155738
3045,2199230,155802
3046,2203371,156066
3047,2203713,156068
3048,2203992,156076
3049,2205211,156175
3050,2205794,156264
3051,2206037,156268
3052,2206332,156274
3053,2206499,156274
3054,2207030,156294
3055,2207711,156309
3056,2208807,156333
3057,2209116,156335
3058,2209984,156367
3059,2210333,156373
3060,2210547,156375
3061,2211041,156390
3062,2211349,156395
3063,2211728,156398
3064,2211998,156403
3065,2213036,156444
3066,2213404,156454
3067,2213880,156496
3068,2215219,156593
3069,2217186,156741
3070,2217887,156759
3071,2218313,156778
3072,2218793,156798
3073,2219098,156802
3074,2219686,156823
3075,2220148,156834
3076,2220344,156834
3077,2220661,156837
3078,2220911,156846
3079,2221216,156901
3080,2221486,156907
3081,2221863,156913
3082,2222444,156961
3083,2223111,156976
3084,2223566,156986
3085,2223916,156993
3086,2224374,157026
3087,2224594,157029
3088,2225279,157038
3089,2225986,157066
3090,2226844,157108
3091,2227068,157115
3092,2227531,157132
3093,2228010,157211
3094,2228799,157245
3095,2229786,157282
3096,2230521,157341
3097,2231580,157414
3098,2231913,157425
3099,2234398,157583
3100,2234842,157589
3101,2235323,157640
3102,2236558,157678
3103,2236794,157682
3104,2237788,157696
3105,2238479,157740
3106,2239408,157758
3107,2239743,157762
3108,2239940,157762
3109,2240364,157873
3110,2240574,157874
3111,2241433,158131
3112,2241622,158132
3113,2242522,158165
3114,2243466,158165
3115,2243870,158173
3116,2244154,158180
3117,2244354,158180
3118,2244545,158181
3119,2245038,158188
3120,2245419,158193
3121,2246203,158218
3122,2246398,158220
3123,2247655,158290
3124,2247897,158293
3125,2248088,158294
3126,2248323,158298
3127,2248582,158306
3128,2249599,158324
3129,2249875,158328
3130,2250675,158363
3131,2251108,158373
3132,2251543,158388
3133,2251895,158393
3134,2252888,158430
3135,2253232,158436
3136,2253600,158450
3137,2253861,158457
3138,2254147,158476
3139,2254679,158502
3140,2254861,158505
3141,2256877,158699
3142,2257032,158701
3143,2258785,158766
3144,2259387,158772
3145,2259984,158778
3146,2260842,158933
3147,2261156,158937
3148,2261328,158939
3149,2261519,158941
3150,2261747,158951
3151,2262052,158958
3152,2262296,158964
3153,2262844,158976
3154,2263140,158988
3155,2263383,158996
3156,2263832,159007
3157,2264456,159030
3158,2264717,159034
3159,2264994,159035
3160,2265575,159053
3161,2265778,159060
3162,2266114,159074
3163,2266335,159082
3164,2266736,159099
3165,2266986,159108
3166,2267377,159112
3167,2267570,159113
3168,2268272,159136
3169,2269274,159173
3170,2269501,159176
3171,2269892,159186
3172,2270293,159194
3173,2271197,159330
3174,2271637,159335
3175,2271888,159337
3176,2272477,159355
3177,2275119,159422
3178,2275385,159428
3179,2284646,160161
3180,2285231,160186
3181,2285511,160195
3182,2285983,160195
3183,2287188,160230
3184,2287372,160232
3185,2289204,160333
3186,2289401,160336
3187,2290060,160355
3188,2290578,160375
3189,2291270,160462
3190,2291547,160467
3191,2291942,160472
3192,2292349,160477
3193,2292884,160612
3194,2293925,160677
3195,2294720,160689
3196,2294984,160698
3197,2295395,160717
3198,2296150,160740
3199,2296478,160750
3200,2299344,160903
3201,2299680,160922
3202,2300475,160944
3203,2300773,160952
3204,2301331,160971
3205,2302068,161015
3206,2303362,161045
3207,2303559,161046
3208,2303747,161046
3209,2304075,161103
3210,2304300,161105
3211,2304507,161107
3212,2305177,161124
3213,2305395,161124
3214,2305859,161135
3215,2306206,161143
3216,2306385,161148
3217,2306721,161155
3218,2307045,161173
3219,2307340,161178
3220,2308610,161229
3221,2308997,161240
3222,2309426,161260
3223,2311027,161334
3224,2311792,161400
3225,2312160,161420
3226,2312385,161425
3227,2312802,161439
3228,2313126,161443
3229,2313543,161455
3230,2314070,161467
3231,2314260,161474
3232,2315304,161495
3233,2315607,161503
3234,2316060,161521
3235,2317244,161539
3236,2317708,161577
3237,2320107,161670
3238,2320333,161674
3239,2320744,161688
3240,2320952,161689
3241,2321558,161702
3242,2322539,161725
3243,2323476,161750
3244,2323723,161752
3245,2324777,161775
3246,2325537,161823
3247,2325816,161833
3248,2326651,161844
3249,2329499,161984
3250,2331442,162039
3251,2331667,162041
3252,2331969,162052
3253,2332830,162061
3254,2333481,162101
3255,2334485,162164
3256,2335146,162164
3257,2336229,162178
3258,2337523,162205
3259,2337848,162223
3260,2341829,162295
3261,2343597,162430
3262,2343887,162440
3263,2344556,162476
3264,2345019,162505
3265,2346655,162579
3266,2347319,162602
3267,2347568,162602
3268,2351312,162888
3269,2352113,162951
3270,2352478,162995
3271,2352762,163001
3272,2352963,163007
3273,2353213,163010
3274,2355769,163096
3275,2356104,163101
3276,2356363,163106
3277,2356612,163110
3278,2356790,163112
3279,2356981,163124
3280,2359098,163202
3281,2359778,163207
3282,2360114,163225
3283,2360368,163226
3284,2360910,163318
3285,2361128,163322
3286,2362062,163373
3287,2362871,163395
3288,2363318,163400
3289,2363533,163403
3290,2363839,163407
3291,2365056,163446
3292,2365369,163451
3293,2366481,163478
3294,2367153,163500
3295,2367468,163510
3296,2368068,163539
3297,2368699,163554
3298,2369142,163593
3299,2369454,163599
3300,2369883,163602
3301,2370081,163604
3302,2370556,163665
3303,2370909,163678
3304,2371274,163687
3305,2372372,163711
3306,2372612,163716
3307,2372847,163717
3308,2373325,163741
3309,2373863,163766
3310,2374148,163808
3311,2374423,163842
3312,2374701,163855
3313,2375278,163878
3314,2375732,163887
3315,2376359,163894
3316,2377084,163901
3317,2377350,163902
3318,2377586,163909
3319,2377945,163917
3320,2378420,163926
3321,2378819,163940
3322,2381903,164033
3323,2382314,164040
3324,2382586,164049
3325,2382767,164049
3326,2383996,164086
3327,2384313,164103
3328,2384515,164104
3329,2384900,164129
3330,2385487,164139
3331,2385736,164152
3332,2386626,164174
3333,2387041,164183
3334,2393027,164366
3335,2394666,164424
3336,2395184,164458
3337,2395699,164513
3338,2395970,164520
3339,2396141,164523
3340,2396427,164525
3341,2397061,164541
3342,2397857,164556
3343,2398732,164584
3344,2398950,164589
3345,2399153,164596
3346,2399491,164609
3347,2399683,164610
3348,2400023,164625
3349,2401396,164660
3350,2402058,164699
3351,2402418,164715
3352,2403139,164722
3353,2403342,164724
3354,2403703,164729
3355,2403939,164730
3356,2404355,164737
3357,2404660,164740
3358,2405036,164760
3359,2405414,164792
3360,2405691,164800
3361,2406180,164808
3362,2406836,164824
3363,2407744,164855
3364,2408706,164875
3365,2409052,164888
3366,2409478,164942
3367,2409897,164963
3368,2410210,164977
3369,2411560,165005
3370,2411822,165008
3371,2413968,165075
3372,2414333,165122
3373,2415518,165184
3374,2415915,165195
3375,2416299,165217
3376,2416714,165223
3377,2419159,165298
3378,2419895,165339
3379,2420408,165368
3380,2420925,165375
3381,2421126,165375
3382,2421654,165382
3383,2421849,165383
3384,2423112,165411
3385,2425030,165477
3386,2425577,165488
3387,2425825,165489
3388,2431926,165603
3389,2432947,165614
3390,2433595,165624
3391,2434610,165694
3392,2435280,165702
3393,2435780,165719
3394,2436133,165723
3395,2436622,165744
3396,2436909,165804
3397,2437980,165847
3398,2438696,165886
3399,2439458,165912
3400,2439890,165928
3401,2443498,166064
3402,2443698,166065
3403,2444006,166070
3404,2444214,166074
3405,2444384,166076
3406,2444967,166129
3407,2445464,166141
3408,2445687,166144
3409,2445896,166157
3410,2446436,166172
3411,2446843,166176
3412,2447046,166179
3413,2447837,166188
3414,2448304,166198
3415,2448577,166210
3416,2449467,166249
3417,2451500,166299
3418,2452130,166308
3419,2452386,166331
3420,2452604,166335
3421,2453244,166356
3422,2453589,166363
3423,2453802,166365
3424,2454808,166404
3425,2455529,166431
3426,2455808,166451
3427,2459075,166546
3428,2463694,166668
3429,2464039,166680
3430,2464477,166699
3431,2465030,166713
3432,2465728,166724
3433,2465920,166725
3434,2466211,166732
3435,2466604,166746
3436,2466787,166748
3437,2467000,166751
3438,2468190,166768
3439,2468410,166777
3440,2469388,166822
3441,2469610,166827
3442,2469877,166829
3443,2470582,166870
3444,2471434,166893
3445,2474194,166982
3446,2474936,167015
3447,2475112,167016
3448,2475425,167023
3449,2476107,167044
3450,2476568,167053
3451,2477046,167063
3452,2477229,167063
3453,2477864,167072
3454,2478393,167105
3455,2478811,167176
3456,2479181,167192
3457,2479539,167199
3458,2480323,167223
3459,2480508,167225
3460,2480900,167235
3461,2481719,167259
3462,2482559,167282
3463,2482798,167285
3464,2483085,167297
3465,2483342,167299
3466,2483723,167305
3467,2484319,167316
3468,2484786,167328
3469,2485005,167332
3470,2485208,167335
3471,2485928,167356
3472,2490157,167476
3473,2490445,167488
3474,2490962,167508
3475,2491315,167517
3476,2491624,167529
3477,2491889,167536
3478,2492209,167559
3479,2493421,167574
3480,2493902,167598
3481,2494227,167608
3482,2494458,167612
3483,2494759,167632
3484,2495048,167638
3485,2495465,167643
3486,2496684,167670
3487,2496914,167672
3488,2497274,167680
3489,2497548,167683
3490,2497772,167686
3491,2497966,167688
3492,2498393,167693
3493,2498833,167705
3494,2499103,167711
3495,2499388,167721
3496,2501713,167851
3497,2502717,167951
3498,2503032,167963
3499,2503220,167963
3500,2503491,167964
3501,2503990,167973
3502,2504204,167974
3503,2504568,167985
3504,2504893,168001
3505,2505308,168017
3506,2505773,168050
3507,2506038,168052
3508,2506267,168055
3509,2506539,168062
3510,2507065,168093
3511,2507272,168096
3512,2507470,168099
3513,2507960,168183
3514,2508172,168185
3515,2508543,168197
3516,2509643,168308
3517,2509889,168313
3518,2510199,168320
3519,2510463,168327
3520,2511801,168356
3521,2512008,168358
3522,2512264,168364
3523,2512804,168380
3524,2513322,168400
3525,2513665,168405
3526,2514026,168411
3527,2514246,168414
3528,2514496,168420
3529,2514726,168431
3530,2515189,168449
3531,2515655,168463
3532,2515895,168463
3533,2516310,168473
3534,2516601,168481
3535,2517036,168505
3536,2517901,168536
3537,2518334,168551
3538,2519213,168558
3539,2519975,168575
3540,2520439,168582
3541,2521033,168607
3542,2522346,168673
3543,2522528,168674
3544,2523120,168692
3545,2523373,168700
3546,2523627,168706
3547,2524416,168742
3548,2524660,168744
3549,2525528,168773
3550,2527052,168816
3551,2529065,168932
3552,2529355,168957
3553,2532008,169153
3554,2532251,169154
3555,2532754,169165
3556,2534017,169308
3557,2534638,169347
3558,2534875,169351
3559,2535363,169384
3560,2535799,169396
3561,2536688,169408
3562,2537102,169416
3563,2538350,169456
3564,2538731,169466
3565,2539356,169471
3566,2540936,169518
3567,2541156,169523
3568,2542128,169544
3569,2543091,169569
3570,2543550,169585
3571,2543791,169585
3572,2549377,169821
3573,2549574,169821
3574,2551176,169870
3575,2551417,169880
3576,2551728,169891
3577,2551973,169893
3578,2552453,169899
3579,2552902,169907
3580,2553171,169907
3581,2553441,169927
3582,2562260,170228
3583,2563708,170334
3584,2564040,170343
3585,2564783,170393
3586,2566984,170515
3587,2567269,170518
3588,2567475,170519
3589,2569104,170563
3590,2569311,170565
3591,2569598,170574
3592,2569884,170585
3593,2570076,170590
3594,2571300,170607
3595,2571908,170620
3596,2572532,170654
3597,2573863,170776
3598,2575672,170789
3599,2575897,170797
3600,2576065,170801
3601,2576426,170835
3602,2576702,170840
3603,2576995,170846
3604,2577596,170860
3605,2578492,170876
3606,2578662,170877
3607,2579033,170892
3608,2579556,170907
3609,2579860,170920
3610,2581048,170976
3611,2583558,171046
3612,2583918,171055
3613,2584263,171059
3614,2584962,171067
3615,2588491,171131
3616,2589241,171150
3617,2589422,171150
3618,2589690,171160
3619,2593345,171266
3620,2594080,171274
3621,2594417,171277
3622,2594659,171283
3623,2595167,171296
3624,2595544,171318
3625,2595890,171334
3626,2596328,171358
3627,2597588,171366
3628,2598199,171376
3629,2598599,171382
3630,2599744,171404
3631,2600060,171423
3632,2600300,171425
3633,2601118,171435
3634,2601671,171507
3635,2604830,171548
3636,2605393,171559
3637,2605584,171559
3638,2606871,171583
3639,2607324,171588
3640,2607563,171588
3641,2611324,171735
3642,2611566,171744
3643,2611999,171754
3644,2612582,171795
3645,2612822,171809
3646,2613965,171855
3647,2614153,171856
3648,2614511,171867
3649,2615347,171883
3650,2615600,171893
3651,2616298,171962
3652,2618292,172055
3653,2619146,172086
3654,2619530,172089
3655,2620333,172107
3656,2621411,172120
3657,2622961,172137
3658,2624218,172190
3659,2624447,172194
3660,2625498,172211
3661,2626098,172227
3662,2626681,172241
3663,2626941,172241
3664,2627630,172258
3665,2629493,172324
3666,2630494,172341
3667,2630702,172341
3668,2631134,172349
3669,2632826,172465
3670,2633202,172472
3671,2634000,172487
3672,2634545,172505
3673,2634865,172521
3674,2635180,172528
3675,2635763,172539
3676,2636003,172543
3677,2636297,172555
3678,2637088,172566
3679,2637683,172683
3680,2638320,172697
3681,2640153,172731
3682,2640427,172734
3683,2641480,173072
3684,2641834,173087
3685,2642807,173138
3686,2643129,173140
3687,2643400,173144
3688,2645037,173176
3689,2646417,173205
3690,2646813,173233
3691,2647278,173252
3692,2647520,173258
3693,2647972,173288
3694,2648438,173332
3695,2649959,173365
3696,2650420,173379
3697,2651396,173402
3698,2652328,173481
3699,2652628,173492
3700,2652907,173496
3701,2653192,173501
3702,2653693,173518
3703,2653907,173521
3704,2659091,173704
3705,2659583,173723
3706,2659832,173725
3707,2660899,173747
3708,2662424,173807
3709,2663235,173824
3710,2663488,173829
3711,2664340,173840
3712,2665069,173916
3713,2665375,173928
3714,2665621,173936
3715,2665933,173940
3716,2666209,173941
3717,2666501,173952
3718,2667618,173986
3719,2667838,173987
3720,2668039,173989
3721,2668498,174010
3722,2668746,174012
3723,2669450,174028
3724,2670868,174072
3725,2671509,174086
3726,2671850,174091
3727,2672756,174117
3728,2673616,174164
3729,2674006,174182
3730,2674325,174209
3731,2674782,174216
3732,2675564,174225
3733,2675813,174237
3734,2676026,174237
3735,2676603,174253
3736,2676915,174254
3737,2677179,174261
3738,2677442,174270
3739,2678325,174308
3740,2678839,174341
3741,2679115,174344
3742,2680157,174458
3743,2680837,174496
3744,2681074,174497
3745,2681377,174518
3746,2683941,174651
3747,2684517,174680
3748,2684745,174686
3749,2685270,174722
3750,2686113,174745
3751,2686422,174749
3752,2686690,174753
3753,2687039,174767
3754,2687545,174777
3755,2688274,174819
3756,2688858,174851
3757,2689203,174860
3758,2689434,174866
3759,2689890,174879
3760,2690518,174897
3761,2690791,174926
3762,2691053,174939
3763,2691369,174943
3764,2692838,175043
3765,2693365,175047
3766,2693690,175069
3767,2694148,175088
3768,2695855,175114
3769,2696058,175117
3770,2696682,175139
3771,2696924,175140
3772,2697134,175142
3773,2697854,175236
3774,2698088,175238
3775,2698314,175240
3776,2698563,175250
3777,2699017,175256
3778,2699296,175297
3779,2699681,175353
3780,2700118,175494
3781,2700294,175496
3782,2700709,175502
3783,2701037,175554
3784,2701253,175568
3785,2701497,175578
3786,2701732,175592
3787,2702038,175603
3788,2702363,175613
3789,2702759,175636
3790,2710603,175986
3791,2710841,175992
3792,2711855,176009
3793,2712757,176039
3794,2713267,176058
3795,2713682,176080
3796,2714114,176098
3797,2714759,176114
3798,2715059,176129
3799,2715480,176143
3800,2716025,176163
3801,2716257,176170
3802,2716463,176173
3803,2716850,176181
3804,2717019,176182
3805,2717560,176208
3806,2717880,176223
3807,2718504,176232
3808,2718861,176253
3809,2719268,176256
3810,2720901,176352
3811,2721132,176354
3812,2721977,176380
3813,2722878,176390
3814,2723413,176390
3815,2723652,176392
3816,2724732,176468
3817,2725158,176475
3818,2725643,176483
3819,2726247,176494
3820,2726831,176505
3821,2727869,176515
3822,2729035,176557
3823,2729901,176595
3824,2730224,176603
3825,2730432,176605
3826,2730771,176615
3827,2731121,176631
3828,2731312,176640
3829,2732281,176659
3830,2733018,176713
3831,2734575,176791
3832,2734930,176798
3833,2735162,176804
3834,2735557,176811
3835,2735750,176814
3836,2736176,176816
3837,2736587,176865
3838,2736806,176866
3839,2737242,176875
3840,2739110,177017
3841,2739743,177057
3842,2740319,177083
3843,2740762,177101
3844,2741367,177120
3845,2741915,177130
3846,2742201,177137
3847,2743721,177189
3848,2744052,177209
3849,2744279,177212
3850,2744969,177221
3851,2745862,177268
3852,2746075,177280
3853,2746667,177300
3854,2747159,177313
3855,2757134,177765
3856,2757962,177789
3857,2758455,177811
3858,2759266,177844
3859,2760041,177882
3860,2760338,177885
3861,2760633,177889
3862,2760821,177889
3863,2761775,177921
3864,2762188,177934
3865,2763614,177972
3866,2763807,177974
3867,2764243,177977
3868,2765691,178027
3869,2766082,178040
3870,2766279,178045
3871,2766627,178054
3872,2767065,178087
3873,2767468,178110
3874,2768441,178220
3875,2768662,178221
3876,2773637,178395
3877,2773940,178404
3878,2775479,178570
3879,2776156,178579
3880,2776818,178622
3881,2777161,178631
3882,2777327,178633
3883,2777711,178645
3884,2778052,178649
3885,2778332,178656
3886,2778679,178665
3887,2779380,178677
3888,2779681,178701
3889,2779913,178701
3890,2780329,178721
3891,2780747,178735
3892,2781327,178753
3893,2781638,178757
3894,2782344,178779
3895,2782588,178784
3896,2784652,178825
3897,2784866,178826
3898,2785342,178843
3899,2785722,178850
3900,2787708,178893
3901,2788105,178905
3902,2788746,178918
3903,2790022,178928
3904,2790392,178946
3905,2790851,178998
3906,2791371,179021
3907,2792326,179098
3908,2792644,179106
3909,2795373,179201
3910,2795548,179202
3911,2798371,179303
3912,2798679,179313
3913,2798894,179314
3914,2799219,179329
3915,2799433,179337
3916,2800218,179360
3917,2800711,179383
3918,2801290,179498
3919,2801697,179519
3920,2802761,179594
3921,2803168,179603
3922,2803479,179615
3923,2803989,179624
3924,2804921,179683
3925,2805682,179704
3926,2806928,179717
3927,2807348,179726
3928,2807548,179732
3929,2807845,179734
3930,2808593,179751
3931,2809212,179765
3932,2809532,179773
3933,2811128,179801
3934,2811604,179808
3935,2811945,179823
3936,2812496,179833
3937,2813125,179864
3938,2813676,179870
3939,2813933,179870
3940,2814976,179873
3941,2815499,179883
3942,2816042,179900
3943,2816224,179902
3944,2817656,179987
3945,2818355,179997
3946,2818696,180023
3947,2818874,180024
3948,2820218,180112
3949,2820509,180118
3950,2820843,180132
3951,2821391,180180
3952,2821882,180245
3953,2822367,180269
3954,2822770,180289
3955,2823234,180310
3956,2825279,180404
3957,2826061,180450
3958,2826365,180456
3959,2826812,180538
3960,2827041,180546
3961,2828083,180583
3962,2828281,180586
3963,2831122,180893
3964,2831481,180896
3965,2832097,180929
3966,2832271,180930
3967,2832684,180935
3968,2832880,180938
3969,2833356,180943
3970,2833700,180951
3971,2834386,180962
3972,2834800,180974
3973,2835127,180980
3974,2835347,180983
3975,2835910,180995
3976,2838534,181073
3977,2838902,181078
3978,2839367,181127
3979,2839595,181129
3980,2839791,181129
3981,2840068,181142
3982,2840436,181147
3983,2841190,181170
3984,2841460,181173
3985,2842287,181256
3986,2842528,181259
3987,2844421,181320
3988,2844828,181324
3989,2845132,181343
3990,2845921,181372
3991,2846642,181423
3992,2847369,181459
3993,2847549,181459
3994,2848265,181467
3995,2848711,181473
3996,2849016,181475
3997,2849578,181490
3998,2849814,181494
3999,2850041,181502
4000,2850212,181506
4001,2850774,181514
4002,2851600,181525
4003,2851976,181534
4004,2852338,181548
4005,2853113,181561
4006,2853358,181561
4007,2853704,181576
4008,2853902,181578
4009,2854507,181591
4010,2854746,181595
4011,2855107,181600
4012,2855446,181603
4013,2855770,181607
4014,2856029,181611
4015,2856611,181804
4016,2859725,182005
4017,2861134,182037
4018,2863379,182132
4019,2864114,182155
4020,2864807,182168
4021,2865225,182184
4022,2865507,182194
4023,2866030,182224
4024,2866446,182231
4025,2866969,182260
4026,2867892,182292
4027,2868351,182308
4028,2869537,182321
4029,2869959,182390
4030,2870143,182390
4031,2870402,182398
4032,2870635,182403
4033,2871629,182433
4034,2872008,182435
4035,2872400,182457
4036,2873223,182493
4037,2873696,182502
4038,2873935,182503
4039,2874152,182515
4040,2874446,182519
4041,2881861,182684
4042,2882220,182699
4043,2882555,182712
4044,2882834,182719
4045,2883317,182741
4046,2883548,182742
4047,2883894,182752
4048,2884203,182763
4049,2884531,182765
4050,2884933,182770
4051,2885586,182801
4052,2885868,182814
4053,2886310,182817
4054,2886642,182822
4055,2890470,182982
4056,2891589,183041
4057,2892285,183065
4058,2893369,183107
4059,2893677,183112
4060,2894213,183130
4061,2894601,183135
4062,2894974,183148
4063,2895218,183150
4064,2899096,183332
4065,2899771,183365
4066,2900039,183368
4067,2900221,183370
4068,2902445,183749
4069,2902738,183781
4070,2903226,183792
4071,2905034,183884
4072,2905574,183908
4073,2905926,183918
4074,2906094,183918
4075,2906448,183930
4076,2907222,183954
4077,2907719,183982
4078,2907951,183987
4079,2909640,184032
4080,2910575,184064
4081,2910854,184071
4082,2911099,184094
4083,2911509,184105
4084,2912151,184143
4085,2912719,184172
4086,2913020,184175
4087,2913912,184177
4088,2914263,184187
4089,2914833,184191
4090,2916147,184208
4091,2916349,184212
4092,2916719,184237
4093,2917489,184250
4094,2917686,184256
4095,2917961,184265
4096,2918794,184294
4097,2919238,184303
4098,2919556,184305
4099,2919993,184315
4100,2920830,184323
4101,2921853,184372
4102,2922844,184400
4103,2923549,184467
4104,2923956,184516
4105,2927596,184646
4106,2929047,184701
4107,2930165,184742
4108,2930430,184745
4109,2931023,184765
4110,2931257,184771
4111,2931665,184780
4112,2932045,184792
4113,2932279,184798
4114,2932587,184819
4115,2933599,184855
4116,2933920,184858
4117,2934875,184913
4118,2935101,184914
4119,2935469,184919
4120,2936362,184978
4121,2936747,185005
4122,2941923,185198
4123,2942326,185201
4124,2942992,185235
4125,2943388,185251
4126,2943681,185279
4127,2943908,185282
4128,2944175,185285
4129,2945107,185311
4130,2946238,185377
4131,2946628,185392
4132,2948448,185479
4133,2948682,185484
4134,2949221,185500
4135,2949456,185505
4136,2949614,185506
4137,2949968,185519
4138,2950290,185540
4139,2951633,185572
4140,2951880,185589
4141,2952295,185606
4142,2952597,185611
4143,2953034,185652
4144,2953243,185655
4145,2956369,185740
4146,2956640,185757
4147,2957418,185785
4148,2957721,185790
4149,2958617,185809
4150,2958996,185838
4151,2959374,185848
4152,2965215,185962
4153,2965555,185964
4154,2965832,185967
4155,2966315,185969
4156,2966746,185973
4157,2967009,185981
4158,2967458,185989
4159,2967731,185994
4160,2968222,186003
4161,2968494,186005
4162,2968791,186018
4163,2969167,186036
4164,2969397,186041
4165,2970274,186075
4166,2972738,186128
4167,2973323,186140
4168,2973531,186142
4169,2973816,186150
4170,2973997,186154
4171,2974392,186190
4172,2974580,186191
4173,2975065,186210
4174,2975509,186219
4175,2976068,186228
4176,2976316,186230
4177,2976504,186231
4178,2976872,186251
4179,2977194,186256
4180,2977417,186260
4181,2977664,186262
4182,2983697,186358
4183,2986483,186500
4184,2986698,186506
4185,2988265,186550
4186,2988711,186572
4187,2992171,186683
4188,2992990,186709
4189,2994547,186749
4190,2999455,186831
4191,2999895,186843
4192,3000340,186858
4193,3003842,187041
4194,3004146,187047
4195,3005224,187087
4196,3006137,187105
4197,3007101,187128
4198,3007316,187134
4199,3007532,187137
4200,3008413,187155
4201,3008699,187158
4202,3011421,187201
4203,3011583,187203
4204,3012091,187209
4205,3012444,187215
4206,3013045,187241
4207,3013343,187244
4208,3013584,187247
4209,3014471,187273
4210,3014894,187278
4211,3015652,187313
4212,3015903,187315
4213,3016890,187336
4214,3017151,187347
4215,3017909,187593
4216,3018143,187594
4217,3018816,187604
4218,3019012,187609
4219,3019298,187613
4220,3020827,187703
4221,3021552,187758
4222,3021907,187769
4223,3022333,187783
4224,3022614,187797
4225,3023029,187814
4226,3023381,187873
4227,3025185,187905
4228,3025431,187909
4229,3025693,187916
4230,3026491,187939
4231,3027048,187953
4232,3027681,187981
4233,3028348,187996
4234,3029270,188021
4235,3029828,188036
4236,3030046,188038
4237,3030547,188052
4238,3030962,188065
4239,3031379,188072
4240,3031598,188079
4241,3032566,188098
4242,3032870,188100
4243,3033433,188117
4244,3036508,188260
4245,3036761,188263
4246,3037156,188281
4247,3037606,188292
4248,3037849,188294
4249,3039621,188326
4250,3040133,188331
4251,3040465,188337
4252,3040831,188343
4253,3041973,188382
4254,3045373,188466
4255,3046316,188484
4256,3046784,188496
4257,3053145,188572
4258,3053383,188612
4259,3053605,188618
4260,3053875,188622
4261,3054121,188627
4262,3055223,188663
4263,3055663,188686
4264,3056593,188753
4265,3056860,188761
4266,3057228,188772
4267,3057906,188786
4268,3058242,188832
4269,3058714,188841
4270,3059224,188933
4271,3059624,188940
4272,3060156,188947
4273,3062253,189057
4274,3062866,189122
4275,3063725,189155
4276,3063976,189162
4277,3064569,189184
4278,3065198,189202
4279,3065440,189212
4280,3065617,189213
4281,3066115,189241
4282,3066547,189242
4283,3066739,189246
4284,3068361,189285
4285,3069650,189317
4286,3070107,189325
4287,3070589,189331
4288,3071247,189356
4289,3071571,189361
4290,3071958,189367
4291,3072663,189381
4292,3073122,189383
4293,3073490,189389
4294,3074526,189403
4295,3074792,189428
4296,3075541,189443
4297,3076145,189457
4298,3076838,189486
4299,3077429,189512
4300,3077777,189514
4301,3077975,189519
4302,3078523,189549
4303,3078860,189555
4304,3079750,189572
4305,3080165,189574
4306,3080701,189600
4307,3081274,189613
4308,3081542,189613
4309,3081931,189621
4310,3082182,189626
4311,3082372,189626
4312,3082914,189651
4313,3083124,189655
4314,3083348,189666
4315,3083678,189675
4316,3084786,189695
4317,3085403,189721
4318,3085838,189736
4319,3086913,189774
4320,3087166,189774
4321,3088120,189844
4322,3089025,189908
4323,3089366,189929
4324,3089961,189937
4325,3090488,189982
4326,3090914,189993
4327,3091830,190023
4328,3092213,190042
4329,3092707,190049
4330,3093013,190067
4331,3093865,190083
4332,3094466,190101
4333,3094721,190108
4334,3095573,190254
4335,3095768,190255
4336,3096095,190268
4337,3097474,190313
4338,3097967,190326
4339,3098224,190328
4340,3098580,190336
4341,3099190,190347
4342,3099523,190360
4343,3099715,190362
4344,3102310,190439
4345,3102816,190452
4346,3103117,190476
4347,3103558,190549
4348,3103821,190568
4349,3104044,190574
4350,3104366,190579
4351,3104762,190597
4352,3105171,190608
4353,3106122,190709
4354,3106669,190723
4355,3107066,190729
4356,3107495,190747
4357,3108021,190791
4358,3108337,190796
4359,3108862,190810
4360,3109230,190906
4361,3109682,190911
4362,3110757,190932
4363,3110999,190941
4364,3111202,190943
4365,3111480,190950
4366,3111949,190962
4367,3112202,190973
4368,3112489,190974
4369,3113123,190983
4370,3113418,190994
4371,3113612,191001
4372,3114217,191009
4373,3114462,191017
4374,3117636,191136
4375,3118137,191143
4376,3119544,191183
4377,3120380,191218
4378,3120634,191223
4379,3120934,191231
4380,3121507,191256
4381,3124045,191533
4382,3124591,191560
4383,3126440,191631
4384,3126773,191642
4385,3127108,191649
4386,3128199,191671
4387,3128569,191688
4388,3128805,191688
4389,3129270,191706
4390,3130074,191720
4391,3132189,191842
4392,3132685,191867
4393,3133440,191891
4394,3133878,191917
4395,3134433,191926
4396,3134729,191930
4397,3136265,191983
4398,3136456,191984
4399,3136934,192008
4400,3139105,192054
4401,3139857,192087
4402,3140653,192141
4403,3141403,192150
4404,3142009,192184
4405,3143408,192249
4406,3145040,192325
4407,3145396,192341
4408,3145583,192345
4409,3145800,192350
4410,3146086,192360
4411,3146709,192360
4412,3146949,192363
4413,3148167,192388
4414,3148971,192427
4415,3149778,192446
4416,3150032,192451
4417,3150607,192464
4418,3151206,192470
4419,3152880,192502
