Files,Words,Vocabulary_size
3008,2164271,140074
3009,2164903,140092
3010,2165451,140094
3011,2165767,140101
3012,2166915,140170
3013,2167521,140183
3014,2167758,140183
3015,2168018,140187
3016,2169960,140303
3017,2170336,140333
3018,2170713,140336
3019,2171202,140381
3020,2172187,140417
3021,2172446,140422
3022,2172694,140429
3023,2173399,140446
3024,2173619,140452
3025,2173903,140461
3026,2174653,140572
3027,2175645,140611
3028,2175863,140622
3029,2176446,140661
3030,2177119,140679
3031,2177486,140686
3032,2185397,140980
3033,2185761,141010
3034,2186005,141017
3035,2187226,141059
3036,2187530,141065
3037,2188341,141106
3038,2189508,141152
3039,2189716,141152
3040,2192944,141284
3041,2193243,141290
3042,2194301,141346
3043,2194589,141350
3044,2194941,141359
3045,2195191,141369
3046,2195481,141375
3047,2195770,141408
3048,2195946,141409
3049,2196149,141414
3050,2197399,141462
3051,2197881,141469
3052,2198340,141493
3053,2198607,141501
3054,2198859,141531
3055,2199484,141536
3056,2199880,141546
3057,2201004,141661
3058,2201272,141667
3059,2201467,141670
3060,2201799,141678
3061,2202141,141741
3062,2202460,141743
3063,2203727,141841
3064,2204623,141880
3065,2204928,141893
3066,2205509,141907
3067,2205809,141914
3068,2206227,141923
3069,2206611,141931
3070,2206961,141948
3071,2207257,141964
3072,2207703,141980
3073,2208049,141991
3074,2209555,142050
3075,2210025,142078
3076,2210704,142117
3077,2211214,142126
3078,2211626,142129
3079,2212094,142162
3080,2212447,142166
3081,2212617,142167
3082,2213066,142199
3083,2213452,142221
3084,2213803,142239
3085,2214142,142245
3086,2214348,142247
3087,2215575,142266
3088,2216274,142330
3089,2216775,142358
3090,2217635,142441
3091,2218137,142465
3092,2218443,142492
3093,2218908,142497
3094,2219500,142502
3095,2220456,142542
3096,2221067,142588
3097,2224203,142632
3098,2224485,142651
3099,2224844,142666
3100,2225822,142669
3101,2226463,142670
3102,2227008,142679
3103,2227351,142688
3104,2228329,142702
3105,2229081,142723
3106,2229488,142738
3107,2230173,142776
3108,2230544,142796
3109,2230743,142797
3110,2231588,142832
3111,2231851,142841
3112,2232186,142848
3113,2232413,142857
3114,2232632,142866
3115,2233130,142885
3116,2235554,142975
3117,2236990,143025
3118,2237443,143040
3119,2240251,143094
3120,2240732,143111
3121,2241263,143121
3122,2241660,143145
3123,2242123,143160
3124,2242373,143165
3125,2242622,143172
3126,2242878,143180
3127,2244301,143216
3128,2244707,143281
3129,2245561,143313
3130,2245876,143359
3131,2246333,143370
3132,2247113,143399
3133,2247930,143450
3134,2248235,143455
3135,2248868,143530
3136,2249107,143538
3137,2249376,143551
3138,2249590,143556
3139,2249898,143561
3140,2250709,143610
3141,2251786,143647
3142,2252038,143659
3143,2252325,143675
3144,2252557,143681
3145,2252918,143709
3146,2253449,143717
3147,2253806,143725
3148,2254131,143731
3149,2254328,143732
3150,2254850,143804
3151,2255106,143809
3152,2256033,143829
3153,2256490,143844
3154,2256778,143845
3155,2258225,143923
3156,2258484,143938
3157,2258863,143947
3158,2261214,144004
3159,2261550,144011
3160,2262259,144069
3161,2262866,144085
3162,2266014,144173
3163,2266243,144180
3164,2266872,144225
3165,2267111,144230
3166,2267392,144236
3167,2268023,144261
3168,2268484,144277
3169,2268647,144280
3170,2269274,144431
3171,2270350,144534
3172,2270805,144550
3173,2271074,144560
3174,2278254,144983
3175,2278854,144999
3176,2279102,145011
3177,2279363,145022
3178,2279544,145028
3179,2279894,145053
3180,2283509,145234
3181,2284257,145252
3182,2284857,145269
3183,2285190,145278
3184,2285614,145290
3185,2286110,145308
3186,2289395,145383
3187,2290066,145466
3188,2290307,145474
3189,2290736,145487
3190,2291077,145530
3191,2291412,145544
3192,2292249,145567
3193,2292862,145610
3194,2293055,145611
3195,2293382,145619
3196,2293932,145649
3197,2294326,145674
3198,2295038,145679
3199,2295235,145686
3200,2297196,145721
3201,2297511,145730
3202,2297897,145733
3203,2298374,145747
3204,2298604,145751
3205,2298851,145754
3206,2299123,145778
3207,2299556,145790
3208,2299969,145812
3209,2300383,145850
3210,2300680,145854
3211,2301059,145861
3212,2301471,145879
3213,2301941,145885
3214,2302561,145910
3215,2302839,145916
3216,2303189,145921
3217,2303827,145936
3218,2304398,145966
3219,2305188,145989
3220,2305977,146021
3221,2306354,146035
3222,2306683,146040
3223,2307288,146053
3224,2307701,146074
3225,2307903,146075
3226,2309511,146106
3227,2310022,146118
3228,2310282,146127
3229,2310836,146177
3230,2311566,146189
3231,2312044,146236
3232,2312364,146248
3233,2312567,146250
3234,2312754,146251
3235,2312969,146253
3236,2313158,146255
3237,2314254,146317
3238,2314912,146354
3239,2317067,146462
3240,2320926,146577
3241,2321521,146611
3242,2321962,146625
3243,2324113,146788
3244,2325077,146794
3245,2325450,146800
3246,2325774,146814
3247,2325949,146824
3248,2326180,146830
3249,2326914,146853
3250,2327410,146881
3251,2328040,146913
3252,2329209,146953
3253,2329398,146956
3254,2329792,146960
3255,2330238,146971
3256,2330868,146982
3257,2331263,147004
3258,2331521,147009
3259,2331918,147016
3260,2334275,147035
3261,2334653,147045
3262,2334890,147047
3263,2335131,147054
3264,2336218,147070
3265,2337008,147081
3266,2337285,147086
3267,2337586,147106
3268,2337975,147122
3269,2338286,147173
3270,2339966,147223
3271,2340870,147291
3272,2341281,147306
3273,2341504,147309
3274,2341784,147312
3275,2342174,147332
3276,2342377,147340
3277,2342693,147353
3278,2342957,147362
3279,2343930,147401
3280,2345321,147728
3281,2345678,147745
3282,2346132,147750
3283,2347564,147850
3284,2347855,147859
3285,2348219,147879
3286,2348564,147891
3287,2349334,147896
3288,2350021,147913
3289,2350274,147916
3290,2351575,147940
3291,2352035,147953
3292,2352384,147958
3293,2352681,147966
3294,2353068,147971
3295,2353271,147972
3296,2353537,147978
3297,2353831,147993
3298,2354132,148006
3299,2354486,148010
3300,2355004,148025
3301,2355221,148028
3302,2355716,148059
3303,2356188,148070
3304,2356653,148075
3305,2357169,148081
3306,2357710,148139
3307,2359840,148201
3308,2360623,148237
3309,2360919,148239
3310,2361201,148247
3311,2362587,148314
3312,2362978,148328
3313,2363727,148349
3314,2364482,148367
3315,2366017,148487
3316,2366207,148488
3317,2366438,148490
3318,2366717,148494
3319,2367450,148509
3320,2367736,148515
3321,2368361,148532
3322,2370041,148616
3323,2370275,148629
3324,2370834,148645
3325,2371165,148650
3326,2371507,148677
3327,2371698,148678
3328,2372143,148691
3329,2372506,148734
3330,2372837,148743
3331,2373263,148771
3332,2373910,148798
3333,2374529,148810
3334,2375536,148847
3335,2378068,148916
3336,2378360,148921
3337,2378861,148928
3338,2381328,149005
3339,2381787,149025
3340,2382591,149033
3341,2383237,149063
3342,2383432,149064
3343,2383837,149076
3344,2386199,149136
3345,2386716,149167
3346,2386958,149176
3347,2387776,149266
3348,2388436,149279
3349,2388651,149281
3350,2389051,149290
3351,2389410,149296
3352,2389830,149303
3353,2390048,149305
3354,2390749,149342
3355,2391253,149346
3356,2391747,149363
3357,2392367,149378
3358,2393808,149422
3359,2394207,149470
3360,2394892,149522
3361,2399115,149641
3362,2399507,149652
3363,2399697,149654
3364,2399931,149661
3365,2400341,149674
3366,2400801,149684
3367,2401116,149720
3368,2401423,149720
3369,2402307,149754
3370,2402588,149759
3371,2404747,149897
3372,2406958,149952
3373,2407343,149955
3374,2407750,149960
3375,2408067,149979
3376,2408294,149985
3377,2408857,150021
3378,2409092,150024
3379,2409957,150047
3380,2410753,150074
3381,2411208,150085
3382,2411661,150115
3383,2413584,150175
3384,2414498,150267
3385,2414833,150271
3386,2415708,150315
3387,2415947,150320
3388,2416805,150331
3389,2417378,150342
3390,2417645,150352
3391,2418069,150364
3392,2418287,150367
3393,2418684,150374
3394,2427700,150775
3395,2428450,150804
3396,2429064,150825
3397,2429353,150827
3398,2429891,150840
3399,2430080,150841
3400,2430251,150843
3401,2430661,150851
3402,2431016,150857
3403,2431289,150865
3404,2431555,150873
3405,2431822,150876
3406,2433076,150907
3407,2433439,150925
3408,2433789,150935
3409,2434337,150952
3410,2435002,151028
3411,2435472,151092
3412,2435834,151096
3413,2437577,151124
3414,2441832,151200
3415,2442262,151206
3416,2442590,151210
3417,2442890,151221
3418,2443097,151222
3419,2445046,151277
3420,2445412,151285
3421,2445995,151316
3422,2449396,151440
3423,2449724,151452
3424,2450027,151459
3425,2450307,151482
3426,2450942,151503
3427,2451141,151504
3428,2451539,151528
3429,2452125,151546
3430,2456802,151689
3431,2457428,151733
3432,2459494,151775
3433,2459938,151780
3434,2460659,151804
3435,2461443,152159
3436,2462525,152304
3437,2463017,152317
3438,2463247,152320
3439,2463445,152320
3440,2464221,152347
3441,2464646,152382
3442,2464969,152512
3443,2465525,152582
3444,2465927,152608
3445,2466477,152625
3446,2467135,152657
3447,2468147,152782
3448,2475141,153356
3449,2475766,153359
3450,2476123,153377
3451,2480922,153563
3452,2482271,153601
3453,2482966,153623
3454,2483180,153625
3455,2483513,153629
3456,2483801,153666
3457,2484154,153687
3458,2484709,153705
3459,2486416,153861
3460,2486955,153888
3461,2487414,153962
3462,2488426,153978
3463,2488621,153981
3464,2489020,154005
3465,2489763,154061
3466,2489973,154067
3467,2490198,154072
3468,2490560,154094
3469,2490854,154097
3470,2491064,154101
3471,2491329,154109
3472,2491657,154114
3473,2492039,154136
3474,2492438,154159
3475,2493405,154172
3476,2493925,154201
3477,2495092,154235
3478,2495295,154237
3479,2495878,154276
3480,2496061,154276
3481,2496554,154283
3482,2496775,154285
3483,2497901,154449
3484,2499023,154467
3485,2499232,154469
3486,2500091,154524
3487,2500425,154539
3488,2500642,154542
3489,2500930,154548
3490,2502595,154622
3491,2502934,154664
3492,2503309,154681
3493,2503776,154708
3494,2504107,154723
3495,2504714,154730
3496,2505478,154752
3497,2505705,154757
3498,2506040,154762
3499,2506219,154767
3500,2507791,154837
3501,2508013,154841
3502,2508826,154845
3503,2509300,154894
3504,2509672,154901
3505,2510085,154990
3506,2511386,155012
3507,2511920,155027
3508,2513925,155420
3509,2514141,155425
3510,2516726,155490
3511,2517821,155505
3512,2519301,155541
3513,2520097,155604
3514,2520534,155655
3515,2520859,155658
3516,2521199,155689
3517,2521353,155690
3518,2521654,155697
3519,2522164,155707
3520,2525406,155906
3521,2525577,155907
3522,2526873,155947
3523,2528581,155993
3524,2529034,156037
3525,2530078,156101
3526,2530355,156110
3527,2530825,156136
3528,2532274,156193
3529,2532734,156216
3530,2532965,156221
3531,2533162,156225
3532,2533537,156231
3533,2533938,156248
3534,2534317,156255
3535,2534569,156258
3536,2534810,156265
3537,2535062,156274
3538,2536500,156338
3539,2536865,156359
3540,2537168,156381
3541,2537880,156409
3542,2538259,156416
3543,2538664,156439
3544,2539106,156455
3545,2539580,156466
3546,2540320,156520
3547,2540926,156545
3548,2541535,156574
3549,2541978,156591
3550,2542347,156601
3551,2544699,156698
3552,2545013,156703
3553,2545258,156707
3554,2545481,156713
3555,2545686,156717
3556,2547864,156798
3557,2549002,156829
3558,2549216,156832
3559,2550302,156884
3560,2551168,156897
3561,2551584,156921
3562,2552105,156939
3563,2553565,157004
3564,2554667,157033
3565,2555208,157057
3566,2555434,157064
3567,2555802,157074
3568,2556092,157082
3569,2556868,157099
3570,2557065,157099
3571,2557624,157148
3572,2558014,157160
3573,2558400,157160
3574,2558957,157182
3575,2561185,157204
3576,2561738,157220
3577,2562184,157230
3578,2562439,157230
3579,2563096,157255
3580,2563346,157258
3581,2564135,157395
3582,2564319,157398
3583,2564555,157400
3584,2564748,157408
3585,2565127,157412
3586,2567022,157532
3587,2567581,157547
3588,2567885,157562
3589,2568137,157573
3590,2568396,157584
3591,2568678,157597
3592,2569008,157599
3593,2569204,157603
3594,2569464,157617
3595,2569823,157738
3596,2571131,157770
3597,2571512,157774
3598,2571781,157779
3599,2571966,157780
3600,2572180,157782
3601,2572490,157793
3602,2572784,157801
3603,2572979,157803
3604,2573594,157831
3605,2573773,157833
3606,2574047,157838
3607,2574699,157851
3608,2575089,157864
3609,2576648,157906
3610,2577615,157951
3611,2578601,157986
3612,2578788,157987
3613,2579697,158012
3614,2579865,158014
3615,2580094,158018
3616,2580537,158021
3617,2580973,158048
3618,2581167,158051
3619,2582484,158131
3620,2582763,158136
3621,2583064,158148
3622,2583512,158162
3623,2584202,158201
3624,2584569,158216
3625,2585286,158242
3626,2585590,158259
3627,2585795,158262
3628,2585960,158263
3629,2586129,158263
3630,2586778,158286
3631,2587108,158293
3632,2587417,158300
3633,2587690,158306
3634,2587922,158311
3635,2588197,158314
3636,2588859,158334
3637,2589256,158339
3638,2589533,158350
3639,2589788,158363
3640,2590002,158366
3641,2591176,158419
3642,2591447,158445
3643,2592607,158575
3644,2592768,158578
3645,2593087,158584
3646,2593926,158612
3647,2594308,158688
3648,2594490,158692
3649,2594710,158698
3650,2596100,158735
3651,2596324,158738
3652,2596685,158749
3653,2596980,158761
3654,2597356,158771
3655,2598503,158807
3656,2599207,158837
3657,2599531,158844
3658,2600336,158909
3659,2601027,158929
3660,2601682,158968
3661,2603372,159024
3662,2603637,159027
3663,2603953,159044
3664,2604404,159111
3665,2604701,159114
3666,2605002,159114
3667,2605262,159115
3668,2605685,159132
3669,2606837,159370
3670,2607179,159376
3671,2607346,159380
3672,2608339,159612
3673,2609314,159679
3674,2618493,160093
3675,2618921,160132
3676,2620378,160176
3677,2620612,160180
3678,2620901,160189
3679,2622520,160203
3680,2622900,160206
3681,2623212,160209
3682,2623696,160210
3683,2623930,160213
3684,2624141,160213
3685,2624328,160215
3686,2624565,160216
3687,2624871,160222
3688,2625227,160250
3689,2626026,160293
3690,2626464,160307
3691,2626813,160316
3692,2627091,160319
3693,2627336,160320
3694,2627944,160332
3695,2628256,160344
3696,2629529,160393
3697,2630015,160429
3698,2630239,160446
3699,2632043,160512
3700,2632228,160521
3701,2632768,160533
3702,2633363,160547
3703,2633936,160583
3704,2634611,160599
3705,2634998,160610
3706,2635372,160629
3707,2635686,160634
3708,2635917,160640
3709,2636212,160643
3710,2636706,160663
3711,2637177,160694
3712,2637379,160696
3713,2637724,160699
3714,2637965,160703
3715,2638173,160707
3716,2638427,160711
3717,2639118,160734
3718,2639371,160738
3719,2639699,160808
3720,2640171,160841
3721,2640465,160855
3722,2641201,160873
3723,2641472,160880
3724,2641945,160896
3725,2643533,160968
3726,2644075,160987
3727,2644330,160992
3728,2644509,160995
3729,2644702,160997
3730,2645305,161006
3731,2645619,161014
3732,2646626,161075
3733,2647096,161090
3734,2647391,161099
3735,2647774,161122
3736,2648584,161143
3737,2649229,161159
3738,2649850,161184
3739,2652014,161269
3740,2652255,161277
3741,2652444,161281
3742,2652735,161282
3743,2653126,161289
3744,2654466,161315
3745,2654771,161347
3746,2655269,161360
3747,2655541,161363
3748,2657010,161394
3749,2657960,161421
3750,2659604,161451
3751,2659994,161468
3752,2660193,161468
3753,2660715,161488
3754,2660905,161489
3755,2661917,161503
3756,2662131,161505
3757,2662475,161513
3758,2662660,161518
3759,2663150,161547
3760,2663329,161550
3761,2663675,161564
3762,2664001,161572
3763,2664579,161586
3764,2666977,161617
3765,2667325,161628
3766,2667549,161632
3767,2668448,161707
3768,2668773,161715
3769,2668996,161723
3770,2669174,161723
3771,2669395,161726
3772,2669740,161732
3773,2670590,161766
3774,2670935,161781
3775,2671397,161788
3776,2671813,161801
3777,2672474,161813
3778,2673182,161821
3779,2674498,161857
3780,2675156,161861
3781,2675347,161861
3782,2675595,161867
3783,2675943,161868
3784,2676287,161881
3785,2676564,161885
3786,2677050,161911
3787,2677773,161937
3788,2678838,161958
3789,2679209,161965
3790,2679413,161967
3791,2679651,161972
3792,2681180,162006
3793,2681500,162009
3794,2683460,162070
3795,2687212,162175
3796,2687950,162189
3797,2688398,162205
3798,2688809,162231
3799,2689416,162266
3800,2689942,162297
3801,2690590,162307
3802,2691076,162325
3803,2692978,162421
3804,2694278,162445
3805,2694868,162453
3806,2695173,162460
3807,2696278,162498
3808,2696485,162499
3809,2696813,162504
3810,2697433,162527
3811,2698069,162550
3812,2698356,162552
3813,2699063,162591
3814,2699709,162606
3815,2703880,162683
3816,2704302,162721
3817,2705972,162763
3818,2706389,162766
3819,2706636,162774
3820,2708656,162805
3821,2709747,162850
3822,2710673,162860
3823,2710899,162864
3824,2711419,162881
3825,2711723,162889
3826,2712070,162957
3827,2712574,162973
3828,2712975,162983
3829,2713403,162999
3830,2713654,163001
3831,2714566,163025
3832,2715313,163059
3833,2715685,163070
3834,2716109,163081
3835,2716878,163104
3836,2717083,163112
3837,2718025,163137
3838,2718351,163144
3839,2718568,163149
3840,2718786,163150
3841,2719151,163163
3842,2719858,163213
3843,2720117,163219
3844,2720431,163224
3845,2720659,163232
3846,2720898,163239
3847,2721182,163244
3848,2721727,163266
3849,2721952,163268
3850,2722674,163279
3851,2723014,163295
3852,2723442,163304
3853,2724509,163364
3854,2724870,163375
3855,2725163,163380
3856,2725544,163404
3857,2725720,163407
3858,2725999,163409
3859,2726225,163410
3860,2726482,163419
3861,2726856,163429
3862,2727538,163461
3863,2729064,163516
3864,2729630,163571
3865,2730303,163583
3866,2730699,163633
3867,2732026,163667
3868,2732226,163669
3869,2732866,163681
3870,2733156,163687
3871,2733408,163692
3872,2733650,163708
3873,2734383,163726
3874,2734662,163728
3875,2735102,163736
3876,2735643,163750
3877,2735959,163755
3878,2736218,163760
3879,2736730,163783
3880,2736960,163784
3881,2737208,163795
3882,2740256,163916
3883,2740495,163926
3884,2740762,163930
3885,2741751,163993
3886,2742007,164000
3887,2742281,164005
3888,2742650,164053
3889,2744415,164163
3890,2745567,164205
3891,2745775,164211
3892,2746045,164229
3893,2747034,164255
3894,2747361,164260
3895,2747679,164269
3896,2747921,164281
3897,2748655,164287
3898,2749047,164305
3899,2749377,164314
3900,2750590,164339
3901,2751078,164365
3902,2751319,164370
3903,2751766,164374
3904,2752603,164394
3905,2752848,164397
3906,2753650,164398
3907,2754804,164412
3908,2755138,164419
3909,2755934,164449
3910,2756304,164451
3911,2757442,164511
3912,2757909,164518
3913,2758165,164524
3914,2758357,164525
3915,2758654,164550
3916,2758985,164558
3917,2759179,164559
3918,2759456,164576
3919,2759671,164580
3920,2760699,164630
3921,2761539,164646
3922,2761855,164659
3923,2763548,164753
3924,2764654,164777
3925,2765252,164805
3926,2766308,164825
3927,2767376,164879
3928,2767604,164884
3929,2768605,164937
3930,2769838,164985
3931,2770561,165009
3932,2771168,165057
3933,2771335,165059
3934,2772032,165106
3935,2772447,165117
3936,2772681,165122
3937,2772846,165124
3938,2773081,165126
3939,2773442,165143
3940,2774129,165167
3941,2774500,165172
3942,2775208,165176
3943,2775615,165207
3944,2776881,165243
3945,2777170,165248
3946,2777477,165253
3947,2778152,165280
3948,2778408,165282
3949,2779028,165296
3950,2779372,165325
3951,2779618,165325
3952,2780047,165343
3953,2780618,165351
3954,2781330,165363
3955,2781602,165366
3956,2781882,165366
3957,2782644,165378
3958,2783079,165394
3959,2783361,165395
3960,2783579,165396
3961,2785066,165435
3962,2785771,165456
3963,2786068,165471
3964,2786648,165482
3965,2787786,165596
3966,2789683,165771
3967,2789950,165773
3968,2790222,165794
3969,2790840,165795
3970,2794434,165861
3971,2794681,165872
3972,2794928,165885
3973,2796610,165910
3974,2797100,165926
3975,2797577,165969
3976,2797766,165972
3977,2798325,165989
3978,2798723,166017
3979,2799123,166022
3980,2799454,166101
3981,2799855,166114
3982,2801135,166182
3983,2801466,166210
3984,2801660,166214
3985,2802369,166230
3986,2802831,166282
3987,2803179,166334
3988,2803506,166339
3989,2804584,166389
3990,2804856,166453
3991,2805741,166463
3992,2805939,166473
3993,2806419,166478
3994,2806671,166482
3995,2807736,166502
3996,2808075,166506
3997,2808429,166510
3998,2808775,166516
3999,2808968,166517
4000,2809156,166517
4001,2809456,166523
4002,2809799,166537
4003,2809995,166543
4004,2810914,166554
4005,2811959,166729
4006,2812677,166766
4007,2813134,166778
4008,2813535,166804
4009,2813823,166879
4010,2814232,166924
4011,2814612,166933
4012,2815711,166988
4013,2816455,167165
4014,2817675,167192
4015,2818138,167196
4016,2818749,167227
4017,2819450,167243
4018,2821205,167334
4019,2821541,167336
4020,2821934,167342
4021,2824038,167405
4022,2825284,167449
4023,2826074,167470
4024,2827718,167531
4025,2828013,167539
4026,2830199,167572
4027,2830687,167582
4028,2831614,167598
4029,2832887,167691
4030,2833871,167710
4031,2834424,167723
4032,2834772,167732
4033,2835150,167747
4034,2836036,167773
4035,2836455,167786
4036,2837943,167827
4037,2840913,167884
4038,2841827,167909
4039,2842755,167932
4040,2843547,167954
4041,2844168,167964
4042,2844546,167978
4043,2845104,168003
4044,2845404,168007
4045,2845730,168016
4046,2846032,168059
4047,2847439,168104
4048,2848878,168137
4049,2849542,168162
4050,2850816,168179
4051,2851232,168193
4052,2851522,168199
4053,2851831,168210
4054,2852202,168227
4055,2852590,168238
4056,2853413,168337
4057,2853898,168345
4058,2854507,168359
4059,2855819,168418
4060,2856021,168419
4061,2856830,168445
4062,2857018,168447
4063,2857679,168454
4064,2858308,168503
4065,2859161,168526
4066,2860028,168574
4067,2868140,169029
4068,2868487,169035
4069,2869131,169043
4070,2869709,169058
4071,2870030,169067
4072,2870293,169072
4073,2870540,169074
4074,2871114,169091
4075,2871466,169113
4076,2872512,169163
4077,2872853,169170
4078,2873192,169185
4079,2873610,169194
4080,2874029,169197
4081,2874551,169208
4082,2875561,169223
4083,2875884,169230
4084,2876220,169236
4085,2881378,169493
4086,2882304,169517
4087,2882704,169530
4088,2883305,169560
4089,2883638,169582
4090,2883887,169596
4091,2884288,169610
4092,2884835,169619
4093,2885245,169624
4094,2886132,169681
4095,2886808,169697
4096,2887132,169702
4097,2887476,169703
4098,2887779,169706
4099,2887975,169708
4100,2888639,169734
4101,2888977,169740
4102,2889203,169752
4103,2889658,169763
4104,2889907,169784
4105,2890199,169790
4106,2890417,169791
4107,2894769,170169
4108,2895171,170217
4109,2895622,170234
4110,2895962,170249
4111,2898582,170345
4112,2899984,170385
4113,2900399,170397
4114,2900648,170401
4115,2900838,170403
4116,2901126,170413
4117,2901825,170431
4118,2902575,170466
4119,2903168,170486
4120,2903885,170499
4121,2905692,170542
4122,2905970,170591
4123,2906327,170628
4124,2906785,170646
4125,2907055,170650
4126,2907355,170658
4127,2907519,170660
4128,2908647,170717
4129,2908872,170720
4130,2909308,170810
4131,2909654,170826
4132,2909982,170851
4133,2910845,170895
4134,2911043,170895
4135,2911358,170900
4136,2911628,170908
4137,2912038,170919
4138,2912652,170933
4139,2914544,171025
4140,2915401,171359
4141,2916413,171377
4142,2917477,171467
4143,2917715,171470
4144,2918040,171481
4145,2918356,171491
4146,2918530,171494
4147,2919718,171542
4148,2920087,171561
4149,2920589,171594
4150,2921019,171603
4151,2921230,171605
4152,2921593,171624
4153,2922012,171629
4154,2922567,171639
4155,2922781,171644
4156,2923012,171646
4157,2923331,171657
4158,2923747,171664
4159,2924451,171682
4160,2924701,171684
4161,2925090,171773
4162,2925741,171797
4163,2925966,171802
4164,2926297,171819
4165,2926590,171827
4166,2926967,171842
4167,2927720,171927
4168,2928176,171943
4169,2928423,171947
4170,2928837,171955
4171,2929294,171969
4172,2930246,171990
4173,2930897,172027
4174,2931706,172220
4175,2932170,172330
4176,2932343,172332
4177,2932941,172350
4178,2933373,172377
4179,2934502,172398
4180,2936125,172448
4181,2936340,172454
4182,2936545,172462
4183,2937183,172480
4184,2937484,172482
4185,2937866,172486
4186,2938554,172507
4187,2938855,172511
4188,2940493,172676
4189,2940852,172697
4190,2941188,172717
4191,2941855,172757
4192,2942434,172760
4193,2943091,172795
4194,2943792,172807
4195,2944148,172856
4196,2944983,172873
4197,2945224,172881
4198,2946001,172913
4199,2946223,172922
4200,2946575,172940
4201,2948684,173065
4202,2949136,173082
4203,2949455,173084
4204,2949735,173086
4205,2949993,173090
4206,2950448,173103
4207,2955950,173269
4208,2956155,173270
4209,2956387,173272
4210,2956775,173283
4211,2957015,173288
4212,2958682,173301
4213,2958985,173352
4214,2959314,173359
4215,2959626,173363
4216,2960378,173378
4217,2960629,173383
4218,2961109,173405
4219,2961354,173410
4220,2961804,173420
4221,2962077,173421
4222,2962521,173430
4223,2963055,173496
4224,2963891,173546
4225,2964132,173549
4226,2964507,173560
4227,2964710,173567
4228,2964932,173571
4229,2965335,173692
4230,2966405,173742
4231,2968842,173890
4232,2969959,173921
4233,2970324,173945
4234,2970635,173969
4235,2970891,173970
4236,2971187,173976
4237,2971606,173984
4238,2972134,173996
4239,2973898,174038
4240,2974258,174045
4241,2974928,174057
4242,2975181,174059
4243,2975594,174075
4244,2978610,174219
4245,2979942,174252
4246,2980203,174257
4247,2981261,174263
4248,2981527,174292
4249,2981924,174295
4250,2982723,174313
4251,2982943,174321
4252,2984131,174357
4253,2984554,174361
4254,2984829,174366
4255,2985622,174381
4256,2986105,174391
4257,2986701,174408
4258,2989354,174515
4259,2989772,174535
4260,3004030,175505
4261,3004310,175512
4262,3004522,175514
4263,3005142,175540
4264,3005611,175552
4265,3006560,175575
4266,3006883,175585
4267,3007241,175586
4268,3007455,175586
4269,3009988,175675
4270,3010842,175803
4271,3012403,175851
4272,3012896,175874
4273,3013212,175880
4274,3014168,175899
4275,3014383,175901
4276,3014644,175904
4277,3015101,175913
4278,3017129,176012
4279,3017510,176038
4280,3018114,176056
4281,3018291,176059
4282,3018546,176062
4283,3018803,176072
4284,3019077,176079
4285,3019318,176086
4286,3019899,176133
4287,3020360,176150
4288,3020656,176204
4289,3021627,176221
4290,3021903,176223
4291,3022134,176226
4292,3022634,176246
4293,3022883,176248
4294,3023584,176255
4295,3023869,176274
4296,3024141,176276
4297,3024358,176278
4298,3024694,176290
4299,3024967,176291
4300,3025202,176298
4301,3025468,176306
4302,3026245,176350
4303,3026464,176350
4304,3026752,176351
4305,3026924,176351
4306,3027743,176372
4307,3028037,176378
4308,3028839,176390
4309,3029375,176407
4310,3029775,176418
4311,3030132,176446
4312,3030322,176448
4313,3030725,176463
4314,3032378,176505
4315,3032990,176510
4316,3033326,176519
4317,3035273,177049
4318,3035700,177059
4319,3036394,177086
4320,3036959,177102
4321,3037808,177131
4322,3038255,177140
4323,3039065,177157
4324,3039345,177161
4325,3039583,177165
4326,3040828,177218
4327,3041548,177236
4328,3041783,177247
4329,3042123,177251
4330,3042315,177256
4331,3042514,177258
4332,3043170,177272
4333,3043608,177288
4334,3044408,177293
4335,3045266,177545
4336,3045524,177548
4337,3045909,177552
4338,3046105,177554
4339,3046424,177562
4340,3047970,177704
4341,3048232,177713
4342,3048570,177719
4343,3050110,177760
4344,3050840,177771
4345,3051165,177774
4346,3051425,177779
4347,3051771,177792
4348,3052231,177803
4349,3053124,177821
4350,3053380,177825
4351,3054268,177866
4352,3055073,177897
4353,3056925,177985
4354,3057573,178003
4355,3057896,178013
4356,3059028,178218
4357,3059410,178249
4358,3059836,178269
4359,3060089,178273
4360,3060570,178286
4361,3060806,178288
4362,3061668,178305
4363,3061912,178307
4364,3062342,178318
4365,3062642,178326
4366,3064629,178383
4367,3065450,178399
4368,3065641,178400
4369,3065836,178402
4370,3066579,178416
4371,3066819,178419
4372,3067081,178428
4373,3068790,178534
4374,3069056,178535
4375,3071712,178622
4376,3071904,178623
4377,3072100,178627
4378,3072432,178640
4379,3072651,178641
4380,3073400,178653
4381,3073787,178667
4382,3074058,178673
4383,3074714,178705
4384,3075007,178712
4385,3075250,178715
4386,3075515,178730
4387,3075854,178734
4388,3076259,178759
4389,3076435,178760
4390,3076795,178765
4391,3077486,178784
4392,3077741,178785
4393,3078001,178787
4394,3078801,178821
4395,3079318,178846
4396,3080162,178894
4397,3080458,178899
4398,3084991,179149
4399,3086491,179218
4400,3086879,179238
4401,3087194,179247
4402,3087404,179255
4403,3087802,179300
4404,3087992,179302
4405,3088425,179317
